timestamp,condition,camPos,camPos-X,camPos-Y,camPos-Z,camDir,camDir-X,camDir-Y,camDir-Z,task,user
636057399362620642,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399362776842,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399362933029,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399363089257,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399363245449,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399363401665,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399363557840,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399363714072,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399363870256,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399364026451,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399364182634,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399364338703,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399364650770,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399364807252,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399364963657,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399365119865,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399365276094,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399365432244,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399365588472,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399365744688,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399365900888,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399366057088,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399366213271,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399366369475,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399366525666,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399366681886,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399366837832,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399367149935,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399367306504,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399367462893,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399367619101,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399367775300,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399367931504,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399368087692,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399368243903,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399368400095,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399368556307,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399368712502,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399368868686,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399369024894,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399369181101,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399369493246,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399369649483,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399369805371,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399369962096,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399370118316,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399370274520,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399370430719,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399370586939,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399370743119,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399370899310,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399371055514,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399371211726,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399371367901,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399371524113,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399371680304,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399371836270,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399372148714,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399372304573,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399372461315,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399372617519,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399372773718,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399372929906,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399373086118,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399373242321,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399373398521,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399373554725,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399373710929,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399373867128,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399374023361,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399374179515,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399374491709,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399374647946,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399374803793,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399374960555,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399375116758,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399375272946,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399375429170,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399375585357,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399375741541,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399375897777,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399376053969,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399376210148,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399376366372,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399376522559,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399376678570,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399376990900,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399377147136,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399377303012,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399377459766,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399377615986,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399377772177,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399377928360,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399378084576,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399378240764,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399378396955,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399378553151,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399378709355,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399378865567,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399379021787,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399379177781,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399379490176,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399379646368,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399379802416,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399379958977,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399380115172,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399380271380,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399380488629,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399380645859,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399380803958,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399380960704,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399381116908,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399381273128,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399381429319,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399381585535,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399381741715,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399381897914,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399382054134,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399382210318,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399382366497,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399382522721,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399382678621,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399382991082,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399383147356,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399383303178,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399383459927,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399383616152,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399383772331,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399383928551,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399384084746,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399384240962,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399384397125,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399384553321,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399384709533,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399384865736,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399385021944,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399385177844,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399385490305,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399385646521,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399385802631,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399385959179,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399386115342,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399386271538,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399386427733,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399386583970,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399386740145,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399386896390,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399387052569,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399387208756,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399387364976,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399387521172,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399387676826,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399387989557,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399388145461,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399388302162,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399388458390,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399388614561,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399388770765,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399388926969,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399389083172,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399389239356,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399389395572,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
636057399389551776,OrbitCamera,CameraPosition,587.9063,774.0251,-1725.373,CameraDirection,8.138021E-08,-0.3826834,0.9238794,NT,user-08
