timestamp,condition,camPos,camPos-X,camPos-Y,camPos-Z,camDir,camDir-X,camDir-Y,camDir-Z,task,user
636056536265051365,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536265207757,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536265363844,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536265520084,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536265676327,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536265832567,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536265988806,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536266145050,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536266301293,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536266457529,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536266613772,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536266770012,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536266926255,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536267238775,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536267395035,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536267551226,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536267707461,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536267863700,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536268019944,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536268176184,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536268332427,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536268488667,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536268645099,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536268801330,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536268957545,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536269113776,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536269270057,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536269426112,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536269738644,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536269894871,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536270051094,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536270207506,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
636056536270363713,OrbitCamera,CameraPosition,549.9999,678.3542,-1504.849,CameraDirection,9.77E-08,-0.3826834,0.9238795,NT,user-02
